skill_id,skill_name,cast_time,aftercast,recharge,type,profession,attribute,energy_cost,sacrifice,adrenaline,combo,weapon_req,combo_req,target
2058,Putrid Bile,1.0,0.75,12.0,4,4,5,10,0,0,0,0,0,5
2059,Shell Shock,1.0,0.75,8.0,5,6,8,5,0,0,0,0,0,5
2060,Glyph of Immolation,1.0,0.75,10.0,12,6,10,5,0,0,0,0,0,0
2061,Patient Spirit,0.25,0.75,4.0,6,3,13,5,0,0,0,0,0,3
2062,Healing Ribbon,1.0,0.75,5.0,5,3,13,10,0,0,0,0,0,4
2063,Aura of Stability,0.25,0.75,12.0,6,3,15,5,0,0,0,0,0,4
2064,Spotless Mind,0.25,0.75,12.0,6,3,13,5,0,0,0,0,0,4
2065,Spotless Soul,0.25,0.75,12.0,6,3,13,5,0,0,0,0,0,4
2066,Disarm,0.5,0.0,20.0,14,1,17,5,0,0,0,128,0,5
2067,"""I Meant to Do That!""",0.0,0.0,8.0,15,1,17,5,0,0,0,0,0,0
2068,Rapid Fire,2.0,0.75,12.0,19,2,25,5,0,0,0,0,0,0
2069,Sloth Hunter's Shot,0.0,0.0,8.0,14,2,25,10,0,0,0,2,0,5
2070,Aura Slicer,0.0,0.0,0.0,14,10,44,0,0,80,0,185,0,5
2071,Zealous Sweep,0.0,0.0,10.0,14,10,41,5,0,0,0,32,0,5
2072,Pure Was Li Ming,1.0,0.75,20.0,24,8,33,10,0,0,0,0,0,0
2073,Weapon of Aggression,0.25,0.75,10.0,25,8,34,10,0,0,0,0,0,0
2074,Chest Thumper,0.0,0.0,5.0,14,9,37,5,0,0,0,64,0,5
2075,Hasty Refrain,1.0,0.75,10.0,28,9,40,5,0,0,0,0,0,3
2076,Drain Minion,2.0,0.75,25.0,5,0,51,5,0,0,0,0,0,3
2077,Cracked Armor,0.0,0.0,0.0,8,0,51,0,0,0,0,0,0,1
2078,Berserk,0.0,0.0,15.0,10,0,51,0,0,60,0,0,0,0
2079,Fleshreaver's Escape,0.25,0.0,30.0,5,0,51,10,0,0,0,0,0,0
2080,Chomp,2.0,0.75,30.0,10,0,51,10,0,0,0,0,0,3
2081,Twisting Jaws,1.0,0.75,20.0,10,0,51,15,0,0,0,0,0,5
2082,Burning Immunity,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2083,Mandragor's Charge,1.0,0.0,20.0,5,0,51,5,0,0,0,0,0,5
2084,Rock Slide,0.0,0.0,2147483647.0,5,0,51,0,0,0,0,0,0,0
2085,Avalanche,0.0,0.0,2147483647.0,5,0,51,0,0,0,0,0,0,0
2086,Snaring Web,2.0,0.75,30.0,4,0,51,5,0,0,0,0,0,16
2087,Ceiling Collapse,2.0,0.75,30.0,5,0,51,10,0,0,0,0,0,5
2088,Trample,2.0,0.75,15.0,10,0,51,5,0,0,0,0,0,5
2089,Wurm Bile,2.0,0.75,12.0,4,0,51,5,0,0,0,0,0,5
2090,Ground Cover,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2091,Shadow Sanctuary,0.25,0.75,30.0,6,7,51,5,0,0,0,0,0,0
2092,Ether Nightmare,3.0,0.75,25.0,4,5,51,10,0,0,0,0,0,5
2093,Signet of Corruption,1.0,0.75,20.0,7,4,51,0,0,0,0,0,0,5
2094,Elemental Lord,0.25,0.75,45.0,6,6,51,5,0,0,0,0,0,0
2095,Selfless Spirit,0.25,0.75,45.0,6,3,51,5,0,0,0,0,0,0
2096,Triple Shot,0.0,0.0,10.0,14,2,51,10,0,0,0,2,0,5
2097,"""Save Yourselves!""",0.0,0.0,0.0,15,1,51,0,0,200,0,0,0,0
2098,Aura of Holy Might,0.75,0.75,30.0,6,10,51,10,0,0,0,0,0,0
2099,Spear of Fury,1.0,0.75,8.0,14,9,51,5,0,0,0,64,0,5
2100,Summon Spirits,0.25,0.75,5.0,5,8,51,5,0,0,0,0,0,0
2101,Critical Agility,1.0,0.75,30.0,6,7,51,5,0,0,0,0,0,0
2102,Cry of Pain,0.25,0.75,15.0,5,5,51,10,0,0,0,0,0,5
2103,Necrosis,1.0,0.75,2.0,10,4,51,5,0,0,0,0,0,5
2104,Intensity,0.0,0.0,10.0,16,6,51,5,0,0,0,0,0,0
2105,Seed of Life,0.25,0.75,20.0,6,3,51,5,0,0,0,0,0,4
2106,Call of the Eye,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2107,Whirlwind Attack,0.0,0.0,1.0,14,1,51,0,0,130,0,185,0,5
2108,Never Rampage Alone,0.0,0.75,20.0,16,2,51,15,0,0,0,0,0,0
2109,Eternal Aura,4.0,0.75,30.0,6,10,51,15,0,0,0,0,0,0
2110,Vampirism,0.75,0.75,30.0,22,8,51,10,0,0,0,0,0,0
2111,Vampirism,2.0,0.0,0.0,14,8,51,0,0,0,0,70,0,5
2112,"""There's Nothing to Fear!""",0.0,0.75,20.0,15,9,51,15,0,0,0,0,0,0
2113,Ursan Rage,1.0,0.75,10.0,10,0,51,0,0,0,0,0,0,0
2114,Ursan Strike,1.0,0.75,3.0,10,0,51,0,0,0,0,0,0,5
2115,Ursan Blessing,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2116,Sneak Attack,0.0,0.0,5.0,14,0,51,5,0,0,1,185,0,5
2117,Firebomb Explosion,0.0,0.0,0.0,7,0,51,0,0,0,0,0,0,0
2118,Firebomb,0.25,0.75,3.0,10,0,51,0,0,0,0,0,0,5
2119,Shield of Fire,0.75,0.75,20.0,10,0,51,0,0,0,0,0,0,0
2120,Respawn,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2121,Marked For Death,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2122,Spirit World Retreat,3.0,0.0,20.0,4,0,51,5,0,0,0,0,0,0
2123,Long Claws,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2124,Shattered Spirit,0.0,0.0,10.0,14,0,51,0,0,0,0,185,0,0
2125,Spirit Roar,0.0,0.0,16.0,15,0,51,0,0,0,0,0,0,0
2126,Spirit Senses,0.0,0.0,75.0,3,0,51,0,0,0,0,0,0,0
2127,Unseen Aggression,0.0,0.0,0.0,14,0,51,0,0,0,0,185,0,0
2128,Volfen Pounce,0.75,0.75,15.0,6,0,51,0,0,0,0,0,0,0
2129,Volfen Claw,0.75,0.75,2.0,10,0,51,0,0,0,0,0,0,5
2130,Volfen Blessing,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2131,Volfen Bloodlust,0.0,0.0,10.0,15,0,51,0,0,0,0,0,0,0
2132,Volfen Agility,0.25,0.75,30.0,3,0,51,0,0,0,0,0,0,0
2133,Volfen Blessing,0.0,0.0,30.0,10,0,51,10,0,0,0,0,0,0
2134,Charging Spirit,0.0,0.0,20.0,3,0,51,0,0,0,0,0,0,0
2135,Trampling Ox,0.0,0.0,8.0,14,7,29,5,0,0,3,8,4,5
2136,Smoke Powder Defense,0.0,0.0,20.0,3,7,31,5,0,0,0,0,0,0
2137,Confusing Images,2.0,0.75,20.0,4,5,1,10,0,0,0,0,0,5
2138,Hexer's Vigor,0.25,0.75,10.0,6,4,6,5,0,0,0,0,0,0
2139,Masochism,1.0,0.75,20.0,6,4,6,5,0,0,0,0,0,0
2140,Piercing Trap,2.0,0.75,30.0,21,2,24,10,0,0,0,0,0,0
2141,Companionship,2.0,0.75,10.0,10,2,22,5,0,0,0,0,0,0
2142,Feral Aggression,0.0,0.0,20.0,10,2,22,15,0,0,0,0,0,0
2143,Disrupting Shot,0.5,1.5,15.0,14,2,25,10,0,0,0,2,0,5
2144,Volley,0.0,0.0,2.0,14,2,25,5,0,0,0,2,0,5
2145,Expert Focus,2.0,0.75,12.0,19,2,23,10,0,0,0,0,0,0
2146,Pious Fury,0.0,0.0,10.0,3,10,44,5,0,0,0,0,0,0
2147,Crippling Victory,0.0,0.0,0.0,14,10,41,0,0,150,0,32,0,5
2148,Sundering Weapon,1.0,0.75,10.0,25,8,32,5,0,0,0,0,0,3
2149,Weapon of Renewal,1.0,0.75,10.0,25,8,36,5,0,0,0,0,0,3
2150,Maiming Spear,0.0,0.0,5.0,14,9,37,5,0,0,0,64,0,5
2151,Temporal Sheen,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2152,Flux Overload,0.0,0.0,0.0,7,0,51,0,0,0,0,0,0,0
2153,A pool of water.,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2154,Phase Shield,0.0,0.0,10.0,10,0,51,0,0,0,0,0,0,0
2155,Phase Shield,2.0,0.75,15.0,10,0,51,0,0,0,0,0,0,0
2156,Vitality Transfer,2.0,0.75,0.0,10,0,51,0,0,0,0,0,0,3
2157,Golem Strike,0.0,0.0,0.0,14,0,51,0,0,140,0,185,0,5
2158,Bloodstone Slash,0.0,0.0,0.0,14,0,51,0,0,0,0,185,0,5
2159,Energy Blast,3.0,0.75,0.0,10,0,51,0,0,0,0,0,0,5
2160,Chaotic Energy,3.0,0.75,25.0,10,0,51,0,0,0,0,0,0,5
2161,Golem Fire Shield,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
2162,The Way of Duty,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
2163,The Way of Kinship,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
2164,Diamondshard Mist,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
2165,Diamondshard Grave,0.0,0.0,0.0,5,0,51,0,0,0,0,0,0,0
2166,The Way of Strength,0.0,0.0,0.0,23,0,51,0,0,0,0,0,0,0
2167,Diamondshard Mist,0.75,0.75,5.0,5,0,51,5,0,0,0,0,0,0
2168,Raven Blessing,0.0,0.0,30.0,10,0,51,10,0,0,0,0,0,0
2169,Raven Blessing,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2170,Raven Flight,0.0,0.0,15.0,3,0,51,0,0,0,0,0,0,0
2171,Raven Shriek,0.0,0.0,20.0,15,0,51,0,0,0,0,0,0,0
2172,Raven Swoop,0.75,0.75,4.0,5,0,51,0,0,0,0,0,0,5
2173,Raven Talons,0.75,0.75,1.0,10,0,51,0,0,0,0,0,0,5
2174,Aspect of Oak,0.0,0.0,20.0,10,0,51,5,0,0,0,0,0,0
2175,Long Claws,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2176,Tremor,0.0,0.0,12.0,15,0,51,5,0,0,0,0,0,0
2177,Rage of the Jotun,0.75,0.75,5.0,3,0,51,0,0,0,0,0,0,0
2178,Thundering Roar,0.0,0.75,5.0,15,0,51,0,0,0,0,0,0,0
2179,Sundering Soulcrush,0.75,0.75,5.0,10,0,51,5,0,0,0,0,0,5
2180,Pyroclastic Shot,0.75,0.75,6.0,10,0,51,5,0,0,0,0,0,5
2181,Explosive Force,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2182,Rolling Shift,2.0,0.75,10.0,14,0,51,0,0,0,0,255,0,5
2183,Rolling Shift,2.0,0.75,10.0,14,0,51,0,0,0,0,255,0,5
2184,Rolling Shift,2.0,0.75,10.0,14,0,51,0,0,0,0,255,0,5
2185,Powder Keg Explosion,1.0,0.75,30.0,10,0,51,15,0,0,0,0,0,0
2186,Signet of Deadly Corruption,1.0,0.75,12.0,7,7,30,0,0,0,0,0,0,5
2187,Way of the Master,0.25,0.75,30.0,6,7,35,5,0,0,0,0,0,0
2188,Defile Defenses,1.0,0.75,5.0,4,4,7,5,0,0,0,0,0,5
2189,Angorodon's Gaze,1.0,0.75,10.0,5,4,6,5,0,0,0,0,0,5
2190,Magnetic Surge,1.5,0.75,15.0,6,6,9,10,0,0,0,0,0,5
2191,Slippery Ground,1.0,0.75,10.0,5,6,11,5,0,0,0,0,0,5
2192,Glowing Ice,1.0,0.75,8.0,5,6,11,5,0,0,0,0,0,5
2193,Energy Blast,1.5,0.75,20.0,5,6,12,10,0,0,0,0,0,5
2194,Distracting Strike,0.5,0.0,15.0,14,1,51,5,0,0,0,185,0,5
2195,Symbolic Strike,0.0,0.0,0.0,14,1,51,0,0,80,0,185,0,5
2196,Soldier's Speed,0.0,0.0,12.0,3,1,21,5,0,0,0,0,0,0
2197,Body Blow,0.0,0.0,0.0,14,1,17,0,0,160,0,185,0,5
2198,Body Shot,0.0,0.0,8.0,14,2,25,5,0,0,0,2,0,5
2199,Poison Tip Signet,1.0,0.75,6.0,7,2,24,0,0,0,0,0,0,0
2200,Signet of Mystic Speed,1.0,0.75,20.0,7,10,42,0,0,0,0,0,0,0
2201,Shield of Force,0.0,0.0,12.0,6,10,43,10,0,0,0,0,0,0
2202,Mending Grip,1.0,0.75,6.0,5,8,33,5,0,0,0,0,0,3
2203,Spiritleech Aura,0.25,0.75,20.0,10,8,33,5,0,0,0,0,0,0
2204,Rejuvenation,0.75,0.75,30.0,22,8,33,10,0,0,0,0,0,0
2205,Agony,0.75,0.75,30.0,22,8,34,10,0,0,0,0,0,0
2206,Ghostly Weapon,0.25,0.75,1.0,25,8,32,5,0,0,0,0,0,4
2207,Inspirational Speech,0.0,0.0,20.0,10,9,39,5,0,0,0,0,0,4
2208,Burning Shield,0.0,0.0,20.0,16,9,40,5,0,0,0,0,0,0
2209,Holy Spear,0.0,0.0,0.0,14,9,37,0,0,100,0,64,0,5
2210,Spear Swipe,0.0,0.0,20.0,14,9,40,10,0,0,0,64,0,5
2211,Alkar's Alchemical Acid,1.0,0.75,10.0,5,0,51,10,0,0,0,0,0,5
2212,Light of Deldrimor,0.75,0.75,20.0,5,0,51,5,0,0,0,0,0,0
2213,Ear Bite,0.75,0.75,0.0,10,0,51,0,0,100,0,0,0,5
2214,Low Blow,0.75,0.0,0.0,10,0,51,0,0,150,0,0,0,5
2215,Brawling Headbutt,0.75,0.0,0.0,10,0,51,0,0,175,0,0,0,5
2216,"""Don't Trip!""",0.0,0.0,20.0,15,0,51,5,0,0,0,0,0,0
2217,"""By Ural's Hammer!""",0.0,0.0,60.0,15,0,51,5,0,0,0,0,0,0
2218,Drunken Master,0.0,0.75,60.0,3,0,51,5,0,0,0,0,0,0
2219,Great Dwarf Weapon,1.0,0.75,5.0,25,0,51,10,0,0,0,0,0,4
2220,Great Dwarf Armor,1.0,0.75,10.0,6,0,51,5,0,0,0,0,0,3
2221,Breath of the Great Dwarf,0.25,0.75,15.0,5,0,51,10,0,0,0,0,0,0
2222,Snow Storm,1.0,0.75,10.0,5,0,51,10,0,0,0,0,0,16
2223,Black Powder Mine,2.0,0.75,20.0,21,0,51,10,0,0,0,0,0,0
2224,Summon Mursaat,3.0,0.75,60.0,5,0,51,10,0,0,0,0,0,0
2225,Summon Ruby Djinn,3.0,0.75,60.0,5,0,51,10,0,0,0,0,0,0
2226,Summon Ice Imp,3.0,0.75,60.0,5,0,51,10,0,0,0,0,0,0
2227,Summon Naga Shaman,3.0,0.75,60.0,5,0,51,10,0,0,0,0,0,0
2228,Deft Strike,0.5,0.0,8.0,14,0,51,5,0,0,0,70,0,5
2229,Signet of Infection,1.0,0.75,10.0,7,0,51,0,0,0,0,0,0,5
2230,Tryptophan Signet,1.0,0.75,15.0,7,0,51,0,0,0,0,0,0,5
2231,Ebon Battle Standard of Courage,1.0,0.75,20.0,11,0,51,10,0,0,0,0,0,0
2232,Ebon Battle Standard of Wisdom,1.0,0.75,20.0,11,0,51,10,0,0,0,0,0,0
2233,Ebon Battle Standard of Honor,1.0,0.75,20.0,11,0,51,10,0,0,0,0,0,0
2234,Ebon Vanguard Sniper Support,1.0,0.75,15.0,5,0,51,10,0,0,0,0,0,5
2235,Ebon Vanguard Assassin Support,1.0,0.75,30.0,5,0,51,10,0,0,0,0,0,5
2236,Well of Ruin,1.0,0.75,20.0,9,4,7,10,0,0,0,0,0,0
2237,Atrophy,1.0,0.75,20.0,4,4,7,10,0,0,0,0,0,5
2238,Spear of Redemption,0.0,0.0,0.0,14,9,37,0,0,75,0,64,0,5
2239,,0.0,0.200000002980232,0.0,14,0,51,0,0,0,0,128,0,0
2240,Gelatinous Material Explosion,0.0,0.0,0.0,7,0,51,0,0,0,0,0,0,0
2241,Gelatinous Corpse Consumption,0.25,0.75,5.0,10,0,51,5,0,0,0,0,0,0
2242,Gelatinous Mutation,0.25,0.75,4.0,10,0,51,5,0,0,0,0,0,0
2243,Gelatinous Absorption,0.75,0.75,30.0,10,0,51,0,0,0,0,0,0,0
2244,Unstable Ooze Explosion,2.0,0.75,0.0,10,0,51,0,0,0,0,0,0,5
2245,Golem Shrapnel,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2246,Unstable Aura,0.0,0.0,30.0,10,0,51,0,0,0,0,0,0,0
2247,Unstable Pulse,0.0,0.0,10.0,10,0,51,0,0,0,0,0,0,0
2248,Polymock Power Drain,0.25,0.75,20.0,5,0,51,3,0,0,0,0,0,5
2249,Polymock Block,0.25,0.75,12.0,6,0,51,2,0,0,0,0,0,0
2250,Polymock Glyph of Concentration,1.0,0.75,30.0,12,0,51,1,0,0,0,0,0,0
2251,Polymock Ether Signet,1.0,0.75,0.0,7,0,51,0,0,0,0,0,0,0
2252,Polymock Glyph of Power,1.0,0.75,10.0,12,0,51,1,0,0,0,0,0,0
2253,Polymock Overload,1.0,0.75,1.0,5,0,51,1,0,0,0,0,0,5
2254,Polymock Glyph Destabilization,1.0,0.75,20.0,4,0,51,4,0,0,0,0,0,5
2255,Polymock Mind Wreck,2.0,0.75,30.0,4,0,51,2,0,0,0,0,0,5
2256,Order of Unholy Vigor,1.0,0.75,12.0,5,0,51,5,0,0,0,0,0,0
2257,Order of the Lich,1.0,0.75,12.0,5,0,51,5,0,0,0,0,0,0
2258,Master of Necromancy,0.0,0.0,10.0,5,0,51,0,0,0,0,0,0,0
2259,Animate Undead,2.0,0.75,12.0,5,0,51,5,5,0,0,0,0,0
2260,Polymock Deathly Chill,1.0,0.75,1.0,5,0,51,1,0,0,0,0,0,5
2261,Polymock Rising Bile,1.0,0.75,20.0,4,0,51,6,0,0,0,0,0,5
2262,Polymock Rotting Flesh,2.0,0.75,20.0,5,0,51,2,0,0,0,0,0,5
2263,Polymock Lightning Strike,1.0,0.75,1.0,5,0,51,1,0,0,0,0,0,5
2264,Polymock Lightning Orb,1.0,0.75,20.0,5,0,51,6,0,0,0,0,0,5
2265,Polymock Lightning Djinn's Haste,2.0,0.75,30.0,6,0,51,2,0,0,0,0,0,0
2266,Polymock Flare,1.0,0.75,1.0,5,0,51,1,0,0,0,0,0,5
2267,Polymock Immolate,2.0,0.75,20.0,5,0,51,2,0,0,0,0,0,5
2268,Polymock Meteor,1.0,0.75,20.0,5,0,51,6,0,0,0,0,0,16
2269,Polymock Ice Spear,1.0,0.75,1.0,5,0,51,1,0,0,0,0,0,5
2270,Polymock Icy Prison,0.25,0.75,30.0,5,0,51,2,0,0,0,0,0,5
2271,Polymock Mind Freeze,1.0,0.75,15.0,5,0,51,4,0,0,0,0,0,5
2272,Polymock Ice Shard Storm,2.0,0.75,20.0,5,0,51,2,0,0,0,0,0,5
2273,Polymock Frozen Trident,1.0,0.75,20.0,5,0,51,6,0,0,0,0,0,5
2274,Polymock Smite,1.0,0.75,1.0,5,0,51,1,0,0,0,0,0,5
2275,Polymock Smite Hex,2.0,0.75,30.0,5,0,51,2,0,0,0,0,0,3
2276,Polymock Bane Signet,0.25,0.75,20.0,7,0,51,0,0,0,0,0,0,5
2277,Polymock Stone Daggers,1.0,0.75,1.0,5,0,51,1,0,0,0,0,0,5
2278,Polymock Obsidian Flame,1.0,0.75,20.0,5,0,51,6,0,0,0,0,0,5
2279,Polymock Earthquake,1.0,0.75,20.0,5,0,51,6,0,0,0,0,0,16
2280,Polymock Frozen Armor,2.0,0.75,20.0,6,0,51,2,0,0,0,0,0,0
2281,Polymock Glyph Freeze,1.0,0.75,20.0,4,0,51,6,0,0,0,0,0,16
2282,Polymock Fireball,1.0,0.75,20.0,5,0,51,6,0,0,0,0,0,16
2283,Polymock Rodgort's Invocation,2.0,0.75,20.0,5,0,51,2,0,0,0,0,0,16
2284,Polymock Calculated Risk,2.0,0.75,30.0,4,0,51,2,0,0,0,0,0,5
2285,Polymock Recurring Insecurity,1.0,0.75,20.0,4,0,51,6,0,0,0,0,0,5
2286,Polymock Backfire,2.0,0.75,30.0,4,0,51,2,0,0,0,0,0,5
2287,Polymock Guilt,1.0,0.75,20.0,4,0,51,6,0,0,0,0,0,5
2288,Polymock Lamentation,1.0,0.75,1.0,5,0,51,1,0,0,0,0,0,5
2289,Polymock Spirit Rift,1.0,0.75,20.0,5,0,51,6,0,0,0,0,0,16
2290,Polymock Painful Bond,1.0,0.75,20.0,4,0,51,6,0,0,0,0,0,5
2291,Polymock Signet of Clumsiness,0.25,0.75,20.0,7,0,51,0,0,0,0,0,0,5
2292,Polymock Migraine,2.0,0.75,20.0,4,0,51,2,0,0,0,0,0,5
2293,Polymock Glowing Gaze,1.0,0.75,10.0,5,0,51,2,0,0,0,0,0,5
2294,Polymock Searing Flames,1.0,0.75,2.0,5,0,51,4,0,0,0,0,0,5
2295,Polymock Signet of Revenge,1.0,0.75,20.0,7,0,51,0,0,0,0,0,0,5
2296,Polymock Signet of Smiting,0.25,0.75,20.0,7,0,51,0,0,0,0,0,0,5
2297,Polymock Stoning,1.0,0.75,20.0,5,0,51,6,0,0,0,0,0,5
2298,Polymock Eruption,2.0,0.75,30.0,5,0,51,2,0,0,0,0,0,16
2299,Polymock Shock Arrow,0.25,0.75,8.0,5,0,51,2,0,0,0,0,0,5
2300,Polymock Mind Shock,1.0,0.75,10.0,5,0,51,4,0,0,0,0,0,5
2301,Polymock Piercing Light Spear,2.0,0.75,5.0,5,0,51,2,0,0,0,0,0,5
2302,Polymock Mind Blast,2.0,0.75,4.0,5,0,51,2,0,0,0,0,0,5
2303,Polymock Savannah Heat,1.0,0.75,20.0,5,0,51,6,0,0,0,0,0,16
2304,Polymock Diversion,1.0,0.75,10.0,4,0,51,2,0,0,0,0,0,5
2305,Polymock Lightning Blast,1.0,0.75,20.0,5,0,51,6,0,0,0,0,0,5
2306,Polymock Poisoned Ground,1.0,0.75,5.0,5,0,51,2,0,0,0,0,0,5
2307,Polymock Icy Bonds,2.0,0.75,20.0,4,0,51,2,0,0,0,0,0,5
2308,Polymock Sandstorm,2.0,0.75,30.0,5,0,51,2,0,0,0,0,0,16
2309,Polymock Banish,1.0,0.75,10.0,5,0,51,6,0,0,0,0,0,5
2310,Mergoyle Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2311,Skale Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2312,Gargoyle Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2313,Ice Imp Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2314,Fire Imp Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2315,Kappa Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2316,Aloe Seed Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2317,Earth Elemental Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2318,Fire Elemental Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2319,Ice Elemental Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2320,Mirage Iboga Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2321,Wind Rider Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2322,Naga Shaman Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2323,Mantis Dreamweaver Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2324,Ruby Djinn Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2325,Gaki Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2326,Stone Rain Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2327,Mursaat Elementalist Form,0.0,0.0,0.0,29,0,51,0,0,0,0,0,0,0
2328,Crystal Shield,0.5,0.75,10.0,6,0,51,0,0,0,0,0,0,0
2329,Crystal Snare,0.5,0.75,5.0,4,0,51,0,0,0,0,0,0,5
2330,Paranoid Indignation,0.5,0.75,10.0,4,0,51,0,0,0,0,0,0,5
2331,Searing Breath,3.0,0.75,15.0,10,0,51,5,0,0,0,0,0,5
2332,Krak's Charge,0.0,0.0,20.0,15,0,51,0,0,0,0,0,0,0
2333,Brawling,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2334,Brawling Block,0.0,0.0,4.0,3,0,51,0,0,0,0,0,0,0
2335,Brawling Jab,0.0,0.0,0.0,14,0,51,0,0,0,0,185,0,5
2336,Brawling Jab,0.0,0.0,0.0,14,0,51,0,0,0,0,185,0,5
2337,Brawling Straight Right,0.5,0.0,8.0,14,0,51,0,0,0,0,185,0,5
2338,Brawling Hook,0.0,0.0,0.0,14,0,51,0,0,100,0,185,0,5
2339,Brawling Hook,0.0,0.0,0.0,14,0,51,0,0,100,0,185,0,5
2340,Brawling Uppercut,0.0,0.0,0.0,14,0,51,0,0,250,0,185,0,5
2341,Brawling Combo Punch,0.0,0.0,45.0,14,0,51,0,0,0,0,185,0,5
2342,Brawling Headbutt,0.0,0.0,0.0,14,0,51,0,0,175,0,185,0,5
2343,STAND UP!,0.0,0.0,0.0,15,0,51,0,0,0,0,0,0,0
2344,Call of Destruction,2.0,0.75,60.0,10,0,51,10,0,0,0,0,0,0
2345,Flame Jet,1.0,0.75,8.0,10,0,51,5,0,0,0,0,0,5
2346,Lava Ground,3.0,0.75,60.0,10,0,51,5,0,0,0,0,0,0
2347,Lava Wave,2.0,0.75,25.0,10,0,51,5,0,0,0,0,0,0
2348,,0.0,0.0,0.0,17,0,51,0,0,0,0,0,0,0
2349,Spirit Shield,2.0,0.75,10.0,10,0,51,0,0,0,0,0,0,0
2350,Summoning Lord,2.0,0.75,15.0,10,0,51,0,0,0,0,0,0,0
2351,Charm Animal,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2352,Charr Siege Attack,10.0,0.75,0.0,10,0,51,0,0,0,0,0,0,0
2353,"""Finish Him!""",0.0,0.0,15.0,15,0,51,10,0,0,0,0,0,5
2354,"""Dodge This!""",0.0,0.0,0.0,15,0,51,0,0,100,0,0,0,0
2355,"""I Am the Strongest!""",0.0,0.0,20.0,15,0,51,5,0,0,0,0,0,0
2356,"""I Am Unstoppable!""",0.0,0.0,30.0,15,0,51,5,0,0,0,0,0,0
2357,A Touch of Guile,0.75,0.75,15.0,4,0,51,5,0,0,0,0,0,5
2358,"""You Move Like a Dwarf!""",0.0,0.0,10.0,15,0,51,10,0,0,0,0,0,5
2359,"""You Are All Weaklings!""",0.0,0.0,12.0,15,0,51,5,0,0,0,0,0,5
2360,Feel No Pain,0.0,0.0,20.0,16,0,51,5,0,0,0,0,0,0
2361,Club of a Thousand Bears,0.0,0.0,12.0,14,0,51,5,0,0,0,185,0,5
2362,,1.0,0.75,0.0,10,0,51,0,0,0,0,0,0,0
2363,Talon Strike,0.0,0.0,5.0,10,0,51,0,0,0,0,0,0,5
2364,Lava Blast,2.0,0.75,25.0,10,0,51,5,0,0,0,0,0,0
2365,Thunderfist Strike,0.0,0.0,15.0,14,0,51,0,0,0,0,185,0,5
2366,Alkar's Concoction,0.0,0.75,0.0,7,0,51,0,0,0,0,0,0,5
2367,Alkar's Concoction,0.0,0.0,0.0,10,0,51,0,0,0,0,0,0,0
2368,Murakai's Consumption,2.0,0.75,20.0,5,0,51,5,0,0,0,0,0,5
2369,Murakai's Censure,2.0,0.75,18.0,5,0,51,5,0,0,0,0,0,0
2370,Murakai's Calamity,2.0,0.75,14.0,5,0,51,5,0,0,0,0,0,0
2371,Murakai's Storm of Souls,2.0,0.75,10.0,5,0,51,0,0,0,0,0,0,0
